date,배추_거래량(kg),배추_가격(원/kg),양파_거래량(kg),양파_가격(원/kg),마늘_거래량(kg),마늘_가격(원/kg),깻잎_거래량(kg),깻잎_가격(원/kg),대파_거래량(kg),대파_가격(원/kg),상추_거래량(kg),상추_가격(원/kg),양상추_거래량(kg),양상추_가격(원/kg),무_거래량(kg),무_가격(원/kg),시금치_거래량(kg),시금치_가격(원/kg),Unnamed: 0
20210507,4214.5,1169.0,7005.0,665.0,1689.3,6057.0,1826.0,6144.0,1076.8,3048.0,3091.0,2256.0,1020.4,1861.0,3294.9,576.0,1191.5,2776.0,0.0
20210508,4048.0,1228.0,7128.0,644.0,1723.0,5969.0,2089.0,6963.0,1139.0,3153.0,3277.4,2693.0,873.0,1867.0,2594.6800000000003,761.0,1168.8,3075.0,0.0
20210509,,,,,,,,,,,,,,,,,,,0.0
20210510,5165.0,1293.0,10843.5,563.0,1998.1,6043.0,2343.0,7799.0,1238.6,2847.0,3628.0,2921.0,920.8,2040.0,3937.73,660.0,1376.25,2981.0,0.0
20210511,4381.5,1296.0,7178.0,596.0,1816.5,5629.0,1771.5,7995.0,1296.8,2523.0,2934.0,2850.0,754.4,2496.0,3605.63,649.0,1262.0,3032.0,0.0
20210512,4556.5,1215.0,9733.0,503.0,1852.05,5968.0,2216.65,7232.0,1118.8,2162.0,3041.0,2342.0,948.4,2182.0,4085.83,598.0,1070.5,2902.0,0.0
20210513,4457.5,1062.0,7423.0,487.0,1642.3,5652.0,2016.0,6337.0,1218.8,1913.0,2969.0,2226.0,1008.4,2394.0,3895.83,584.0,1094.0,2779.0,0.0
20210514,4309.5,1024.0,6182.0,500.0,1180.8,5606.0,1939.0,5778.0,1101.8,1653.0,2968.0,1815.0,925.4,2361.0,3615.13,588.0,1074.0,2845.0,0.0
20210515,4095.0,976.0,4685.0,538.0,1547.0,5731.0,2110.0,6854.0,1202.0,1858.0,3249.5,2133.0,1012.0,2091.0,2784.03,667.0,1161.5,2635.0,0.0
20210516,,,,,,,,,,,,,,,,,,,0.0
20210517,5098.0,976.0,7023.0,555.0,1856.6,5788.0,2489.0,5934.0,991.6,2192.0,3456.5,2057.0,1087.8,2046.0,4336.5,489.0,1377.0,2520.0,0.0
20210518,4711.5,854.0,6791.0,507.0,1547.3,5667.0,2094.0,5124.0,918.8,2072.0,2622.0,1992.0,1001.4,1890.0,3854.9,487.0,1260.5,2634.0,0.0
20210519,4417.0,1190.0,5938.0,500.0,1186.7,5850.0,2089.5,4115.0,1103.0,1787.0,2681.6,1774.0,1057.0,1406.0,3992.8,422.0,1312.0,2308.0,0.0
20210520,4344.0,1131.0,4897.5,623.0,1692.6,5630.0,1801.0,4896.0,1570.6,1552.0,2792.0,1483.0,1121.8,1339.0,3045.7,562.0,1205.0,2209.0,0.0
20210521,3437.5,1423.0,5717.0,561.0,1480.05,5513.0,1558.0,6690.0,1173.8,1552.0,2467.4,2573.0,840.4,1521.0,3033.6,491.0,1219.0,2062.0,0.0
20210522,4316.0,1084.0,5833.0,538.0,1251.0,6090.0,2102.0,5591.0,1058.0,1534.0,2414.0,3708.0,744.0,1756.0,2412.65,545.0,1278.5,2159.0,0.0
20210523,,,,,,,,,,,,,,,,,,,0.0
20210524,5045.0,1149.0,7893.0,528.0,2138.1,5559.0,2636.5,5758.0,1309.6,1348.0,3387.0,2612.0,1114.8,1735.0,4775.639999999999,603.0,1207.9,2883.0,0.0
20210525,4641.5,1275.0,6503.5,558.0,1915.55,5031.0,1924.0,5432.0,1246.8,1269.0,2804.0,2723.0,907.4,1333.0,4732.139999999999,552.0,1132.5,2609.0,0.0
20210526,4999.5,937.0,7445.0,552.0,1519.3,5232.0,2091.0,5876.0,1087.8,1164.0,2374.0,3406.0,740.4,1922.0,4012.14,538.0,991.0,2931.0,0.0
